date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:43:54	213928/213928	---MCZ	200	added ('OK')	text/html	etag:%2203f70137723400d4303a941a1f7ad532-ssl-df%22	https://devdocs.mimik.com/introduction/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/introduction/index.html	(from https://devdocs.mimik.com/)
03:43:54	39050/39050	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22a4a85cfb47f411265c85f2890529528a-ssl-df%22	https://devdocs.mimik.com/key-concepts	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts.f.delayed	(from https://devdocs.mimik.com/)
03:43:55	214292/214292	---MCZ	200	added ('OK')	text/html	etag:%22a4a85cfb47f411265c85f2890529528a-ssl-df%22	https://devdocs.mimik.com/key-concepts/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/index.html	(from https://devdocs.mimik.com/)
03:43:55	39167/39167	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%220dfa9373e1baba60c2ebfb72caac5030-ssl-df%22	https://devdocs.mimik.com/tutorials	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/tutorials.10.delayed	(from https://devdocs.mimik.com/)
03:43:56	214300/214300	---MCZ	200	added ('OK')	text/html	etag:%220dfa9373e1baba60c2ebfb72caac5030-ssl-df%22	https://devdocs.mimik.com/tutorials/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/tutorials/index.html	(from https://devdocs.mimik.com/)
03:43:56	38930/38930	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%220fc2afbb32bf9a0e0cb2aeb5d65abca5-ssl-df%22	https://devdocs.mimik.com/api	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/api.11.delayed	(from https://devdocs.mimik.com/)
03:43:57	213719/213719	---MCZ	200	added ('OK')	text/html	etag:%220fc2afbb32bf9a0e0cb2aeb5d65abca5-ssl-df%22	https://devdocs.mimik.com/api/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/api/index.html	(from https://devdocs.mimik.com/)
03:43:57	38157/38157	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%221aad14fbc5cb60bc37b799b7583e8d12-ssl-df%22	https://devdocs.mimik.com/faqs	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/faqs.12.delayed	(from https://devdocs.mimik.com/)
03:43:58	210390/210390	---MCZ	200	added ('OK')	text/html	etag:%221aad14fbc5cb60bc37b799b7583e8d12-ssl-df%22	https://devdocs.mimik.com/faqs/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/faqs/index.html	(from https://devdocs.mimik.com/)
03:43:58	38900/38900	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%2217702fc7e054c22b762cfd9a3516c236-ssl-df%22	https://devdocs.mimik.com/troubleshooting	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/troubleshooting.13.delayed	(from https://devdocs.mimik.com/)
03:43:59	214228/214228	---MCZ	200	added ('OK')	text/html	etag:%2217702fc7e054c22b762cfd9a3516c236-ssl-df%22	https://devdocs.mimik.com/troubleshooting/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/troubleshooting/index.html	(from https://devdocs.mimik.com/)
03:43:59	37548/37548	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22b0cbfdf80f7bdacbe21d7376644e142e-ssl-df%22	https://devdocs.mimik.com/misc	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/misc.14.delayed	(from https://devdocs.mimik.com/)
03:44:00	209337/209337	---MCZ	200	added ('OK')	text/html	etag:%22b0cbfdf80f7bdacbe21d7376644e142e-ssl-df%22	https://devdocs.mimik.com/misc/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/misc/index.html	(from https://devdocs.mimik.com/)
03:44:00	36851/36851	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22e1b5f0b5b4e1b98c32fa7624ce09b660-ssl-df%22	https://devdocs.mimik.com/search-result	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/search-result.15.delayed	(from https://devdocs.mimik.com/)
03:44:01	204549/204549	---MCZ	200	added ('OK')	text/html	etag:%22e1b5f0b5b4e1b98c32fa7624ce09b660-ssl-df%22	https://devdocs.mimik.com/search-result/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/search-result/index.html	(from https://devdocs.mimik.com/)
03:44:01	39677/39677	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22026821336488b779531d4e4714752c0b-ssl-df%22	https://devdocs.mimik.com/misc/02-index	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/misc/02-index.16.delayed	(from https://devdocs.mimik.com/)
03:44:02	214879/214879	---MCZ	200	added ('OK')	text/html	etag:%22026821336488b779531d4e4714752c0b-ssl-df%22	https://devdocs.mimik.com/misc/02-index/	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/misc/02-index/index.html	(from https://devdocs.mimik.com/)
